252.19670163276535,-39.88601715941837
248.56023909482445,-21.551269992900004
249.66355782630072,-16.054515384335666
249.94608565794323,-14.215494154347441
248.85348961838315,4.854031726081187
249.71672383061804,9.020163310036189
247.61292884775054,21.82549247683474
254.21260543216894,33.47730812509661
255.21407878271174,39.07718100741744
256.12568234454926,47.04641257112829
256.09434624586476,61.2698399973473
255.94326700249988,77.10995298028476
250.33406024839385,85.56824858221846
251.57146062115973,103.57259451139562
254.4217840744288,113.90670260942441
259.24607946022047,129.71467419311057
260.09611294934143,137.25391894755202
259.5728119025303,153.47131334937893
260.0495443063651,167.9171924259576
260.41487213677914,179.55396734800215
261.84661124519454,195.98931826258362
262.43583725394154,204.96208956305796
262.16054600230024,207.1155614892204
244.248540753358,215.1321840724448
240.20272034242387,215.56917479599474
228.43815590199324,215.22380122005683
211.9513390255114,205.91627666401334
200.11392190066007,214.39845505769716
188.9158567509937,214.67507023050297
175.42774079976007,214.69533882884036
161.6743133644309,216.33617480819188
147.5411517240279,210.1858988390795
139.5159975386659,215.69276366774267
129.20263036588696,217.2786254711308
119.30139967262605,217.90869515682255
101.45980989628217,216.2083744392337
94.7896754132214,217.61483934028303
91.87229983032124,218.04837028300557
79.37578344847861,217.31304638271448
62.9162274988426,218.8406046764635
57.96939680608541,212.11798218615544
48.288199769693996,195.9872711155744
32.71128594965423,198.39436666894449
33.04265580603284,210.24359430572673
36.8758516704748,215.9202336799362
29.75726193365168,218.41903895622252
21.186359680976196,218.84330900593434
6.631891102155807,218.24095508328597
-13.232140529076803,219.28665190999544
-17.064488419135408,220.02874927528075
-24.273443466842597,219.64652300703503
-32.69073953048372,218.42508174892572
-47.798484488761886,219.16189101571098
-66.05080268126969,219.11517592769516
-73.24449086741495,219.52106922711545
-90.78038886413484,220.3218108949681
-110.3476326758573,217.80751919498397
-124.07200203488173,219.72925040071266
-131.63078097493127,220.24015237317283
-142.42139624792637,220.60963932856384
-160.72761960903628,220.27177611192963
-164.33966506139814,220.68292084322496
-181.36536931620319,219.94348094849778
-194.1915670089238,219.82273639479894
-213.4356661460253,221.5455127387886
-226.6139944039339,214.23682006931566
-236.556451172278,220.6463653316262
-238.14704146845312,221.2606981076634
-238.61305890437768,221.35090458977146
-242.0273806513988,219.43254704024667
-242.6986776652198,209.7297118041296
-244.81872038278786,199.48790412356428
-244.80452523579723,180.75169133154566
-245.55945050731637,175.82404734233322
-246.00355504451005,160.04370146874592
-246.1622638639812,145.83262309444152
-246.94175400637812,130.07337925446282
-246.96527230421714,120.62080315428427
-243.96120118960556,106.14826857224384
-244.45530106947948,89.37586104950852
-244.885247898907,79.91719079551056
-243.75031226453308,75.69219679482511
-241.63142686133293,74.49451238392832
-234.15516248804647,71.55103548224768
-232.28305581263155,70.81498463762688
-221.24714492706983,69.90815882968977
-201.66181325315168,73.90532034164028
-192.20457668369718,59.30326656248401
-192.43858732557064,45.99880283373907
-192.3108351915416,27.743647887197255
-190.37857289474368,11.663049852410934
-191.77273896626374,1.4918295979369223
-192.41031721670797,-3.8855975019464584
-193.15378345478334,-13.981653557795326
-192.46445941156406,-31.272728216804822
-193.10803005530948,-46.615568430614914
-209.33192806072526,-57.81101886370901
-218.67158513745798,-55.914573257044566
-223.4689983409381,-55.73489060603225
-237.77501491317204,-55.32004083205773
-248.81549684097232,-55.56477900218386
-252.53971539304635,-55.86130459363843
-253.37843747532642,-56.068143102373426
-257.68311641675325,-58.06385558949088
-259.5910486130402,-59.388630009674024
-260.0343091768861,-60.538330219528326
-259.8759684006598,-67.43488557699374
-259.6702227516049,-85.48561177894727
-260.1864723149454,-88.37828048420047
-260.49365738539774,-106.11082975898016
-260.7037827169835,-110.00590703100256
-260.0740679771429,-120.4161672432369
-259.4477849188033,-135.19131182089956
-259.4915116434673,-145.10612088126734
-260.3189920214216,-164.12110942673067
-260.41070821365525,-165.9862514964085
-260.3403179744143,-175.94212451358882
-261.24199995942723,-194.95231498548847
-262.5743599627728,-198.74838921967898
